#CNES;CNPJ;NO_FANTASIA;UF;MUNICIPIO;DS_TIPO_UNIDADE;ACREDITACAO;ACREDITADORA
9359885;1,93788E+13;INSTITUTO HERMES PARDINI FILIAL SAO BENEDITO;MG;Santa Luzia;UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO);PALC;SBPC/ML
6043186;6,14867E+13;LAVOISIER MED DIAG SHOPPING SAO BERNARDO DO CAMPO;SP;S�o Bernardo do Campo;UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO);PALC;SBPC/ML
2705451;4,96492E+13;LABORATORIO DR TAJARA;SP;S�o Jos� do Rio Preto;UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO);PALC;SBPC/ML
9896163;4,96492E+13;POSTO DE COLETA LABORATORIO TAJARA CIDADE NORTE;SP;S�o Jos� do Rio Preto;UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO);PALC;SBPC/ML
4198832;4,96492E+13;POSTO DE COLETA LABORATORIO TAJARA UNIDADE DAMHA;SP;S�o Jos� do Rio Preto;UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO);PALC;SBPC/ML
7408706;4,96492E+13;POSTO DE COLETA LABORATORIO TAJARA CRH;SP;S�o Jos� do Rio Preto;UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO);PALC;SBPC/ML
3507165;6,02145E+13;SANTOS DUMONT LABORATORIO;SP;S�o Jos� dos Campos;UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO);PALC;SBPC/ML
3240886;4,56971E+13;SABIN MEDICINA DIAGNOSTICA;SP;S�o Jos� dos Campos;UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO);PALC;SBPC/ML
2077485;6,16996E+13;HOSPITAL SAO PAULO HOSPITAL DE ENSINO DA UNIFESP;SP;S�o Paulo;HOSPITAL GERAL;PALC;SBPC/ML
3411036;6,08401E+13;FLEURY MEDICINA E SAUDE UNIDADE SHOPPING JARDIM SUL;SP;S�o Paulo;UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO);PALC;SBPC/ML
3066754;6,08401E+13;FLEURY MEDICINA E SAUDE UNIDADE PARAISO;SP;S�o Paulo;UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO);PALC;SBPC/ML
901350;4,76738E+13;AFIP PREMIUM;SP;S�o Paulo;UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO);PALC;SBPC/ML
9867791;6,14867E+13;DELBONI AURIEMO MED DIAG REBOUCAS;SP;S�o Paulo;UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO);PALC;SBPC/ML
9794735;6,14867E+13;DELBONI AURIEMO MED DIAG BERRINI;SP;S�o Paulo;UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO);PALC;SBPC/ML
3124266;6,14867E+13;DELBONI AURIEMO MED DIAG AUGUSTA;SP;S�o Paulo;UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO);PALC;SBPC/ML
9884726;6,07658E+13;NUCLEO TECNICO OPERACIONAL LABORATORIO ALBERT EINSTEIN;SP;S�o Paulo;UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO);PALC;SBPC/ML
3173070;6,08401E+13;FLEURY MEDICINA E SAUDE UNIDADE REPUBLICA DO LIBANO III;SP;S�o Paulo;UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO);PALC;SBPC/ML
7919956;7,18528E+11;LABORATORIO SABIN PONTA NEGRA;AM;Manaus;UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO);PALC;SBPC/ML
9587152;6,08401E+13;LABS A MEDICINA DIAGNOSTICA FREGUESIA;RJ;Rio de Janeiro;UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO);PALC;SBPC/ML
6011721;6,08401E+13;LABS A MEDICINA DIAGNOSTICA DEL CASTILHO;RJ;Rio de Janeiro;UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO);PALC;SBPC/ML
7087764;6,08401E+13;LABS A MEDICINA DIAGNOSTICA CAMPO GRANDE 3113;RJ;Rio de Janeiro;UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO);PALC;SBPC/ML
7248814;6,08401E+13;CLINICA LUIZ FELIPPE MATTOSO JARDIM BOTANICO;RJ;Rio de Janeiro;UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO);PALC;SBPC/ML
2298732;1,93788E+13;CENTRO DE MEDICINA TIJUCA;RJ;Rio de Janeiro;UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO);PALC;SBPC/ML
5472210;1,94395E+12;ULTRALAB SERVICOS DIAGNOSTICOS;RJ;Rio de Janeiro;CLINICA/CENTRO DE ESPECIALIDADE;PALC;SBPC/ML
3382877;4,16817E+12;BIOLOGICAL;RJ;Rio de Janeiro;UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO);PALC;SBPC/ML
9584854;3,08536E+13;LABORATORIO SERGIO FRANCO UNIDADE CEO;RJ;Rio de Janeiro;CLINICA/CENTRO DE ESPECIALIDADE;PALC;SBPC/ML
5684986;4,23393E+13;LABORATORIO SERGIO FRANCO UNIDADE TIJUCA 1;RJ;Rio de Janeiro;UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO);PALC;SBPC/ML
5509777;5,05006E+12;MPJ POSTO DE COLETA SERGIO FRANCO;RJ;Rio de Janeiro;UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO);PALC;SBPC/ML
3382729;6,14867E+13;LAMINA LAB ANALIS CLIN ARPOADOR;RJ;Rio de Janeiro;POLICLINICA;PALC;SBPC/ML
9938354;1,93788E+13;IHP CMNG VILA DA PENHA;RJ;Rio de Janeiro;UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO);PALC;SBPC/ML
467847;6,14867E+13;BR SAO CONRADO;RJ;Rio de Janeiro;UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO);PALC;SBPC/ML
9831746;6,85934E+13;SERGIO FRANCO MEDICINA DIAGNOSTICA TIJUCA URUGUAI;RJ;Rio de Janeiro;UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO);PALC;SBPC/ML
7786824;1,92114E+13;COPA SERVICOS DE COLETA E DIAGNOSTICO;RJ;Rio de Janeiro;UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO);PALC;SBPC/ML
5499232;8,31E+12;LABORATORIO SERGIO FRANCO;RJ;Rio de Janeiro;UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO);PALC;SBPC/ML
9775196;6,14867E+13;ALTA VOGUE;RJ;Rio de Janeiro;UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO);PALC;SBPC/ML
3382737;6,14867E+13;LAMINA LAB ANALIS CLIN BOTAFOGO I;RJ;Rio de Janeiro;UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO);PALC;SBPC/ML
7858817;6,14867E+13;BRONSTEIN LARGO DO BICAO;RJ;Rio de Janeiro;UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO);PALC;SBPC/ML
3382885;4,04398E+13;LAMINA LAB ANALIS CLIN LEBLON;RJ;Rio de Janeiro;UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO);PALC;SBPC/ML
6345964;2,19903E+12;NORTE LAB SERVICOS LABORATORIAIS;RJ;Rio de Janeiro;CLINICA/CENTRO DE ESPECIALIDADE;PALC;SBPC/ML
3382761;6,14867E+13;LAMINA LAB ANALIS CLIN CMB;RJ;Rio de Janeiro;UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO);PALC;SBPC/ML
6987354;6,14867E+13;BRONSTEIN CAMPO GRANDE I;RJ;Rio de Janeiro;UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO);PALC;SBPC/ML
5034515;6,14867E+13;BRONSTEIN MED DIAG BANGU;RJ;Rio de Janeiro;UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO);PALC;SBPC/ML
6619835;6,14867E+13;SF BARRA MDX;RJ;Rio de Janeiro;UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO);PALC;SBPC/ML
7367856;6,14867E+13;ALTA BOTAFOGO;RJ;Rio de Janeiro;UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO);PALC;SBPC/ML
9656707;6,08401E+13;CLINICA LUIZ FELIPPE MATTOSO BARRA 4303;RJ;Rio de Janeiro;UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO);PALC;SBPC/ML
3023516;6,08401E+13;CLINICA LUIZ FELIPPE MATTOSO MARTINS FERREIRA;RJ;Rio de Janeiro;UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO);PALC;SBPC/ML
7836279;6,08401E+13;LABS A MEDICINA DIAGNOSTICA CAMPO GRANDE 3093;RJ;Rio de Janeiro;UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO);PALC;SBPC/ML
7071469;6,08401E+13;LABS A MEDICINA DIAGNOSTICA BARRA AMERICAS;RJ;Rio de Janeiro;UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO);PALC;SBPC/ML
68721;3,48053E+13;FAL MEDICINA DIAGNOSTICA LTDA;RJ;S�o Jo�o de Meriti;UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO);PALC;SBPC/ML
9624031;3,5918E+13;UNIMED DE VOLTA REDONDA COOPERATIVA DE TRABALHO MEDICO;RJ;Volta Redonda;UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO);PALC;SBPC/ML
6733921;5,09149E+13;DB DIAGNOSTICOS;PR;S�o Jos� dos Pinhais;UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO);PALC;SBPC/ML
9585044;1,56369E+12;UNIDADE CACHOEIRA;MS;Campo Grande;UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO);PALC;SBPC/ML
4198727;5,11008E+13;LABORATORIO SAO PAULO ANALISES CLINICAS LTDA;SP;Ara�atuba;UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO);PALC;SBPC/ML
3394956;4,46498E+13;NOTRE DAME INTERMEDICA SAUDE SA CENTRO CLINICO ARUJA;SP;Aruj�;PRONTO ATENDIMENTO;PALC;SBPC/ML
4019652;1,87515E+12;UNILAB LABORATORIO CLINICO LTDA;SP;Atibaia;UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO);PALC;SBPC/ML
3488225;6,07658E+13;UNIDADE AVANCADA EINSTEIN ALPHAVILLE;SP;Barueri;UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO);PALC;SBPC/ML
6015093;1,41725E+12;PREVILAB PIRACICABA CENTRO II;SP;Piracicaba;UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO);PALC;SBPC/ML
2047144;5,13947E+13;LABORATORIO MARLENE SPIR;SP;Presidente Prudente;UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO);PALC;SBPC/ML
9493255;6,14867E+13;LABORATORIO SANTA LUZIA GIASSI AREIAS;SC;S�o Jos�;UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO);PALC;SBPC/ML
6971814;8,78277E+13;POSTO DE COLETA LAB UNIMED PRONTO ATEND CARAVAGGIO;RS;Farroupilha;UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO);PALC;SBPC/ML
6807380;6,08401E+13;WEINMANN LABORATORIO;RS;Gravata�;UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO);PALC;SBPC/ML
6610994;9,16874E+13;EXAME LABORATORIO FILIAL 7;RS;Novo Hamburgo;UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO);PALC;SBPC/ML
9655913;9,2819E+13;LABORATORIO NOBEL IPIRANGA;RS;Porto Alegre;UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO);PALC;SBPC/ML
5093139;9,56272E+13;LABIMED ANALISES CLINICAS CAMOBI;RS;Santa Maria;UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO);PALC;SBPC/ML
9867635;2,46769E+13;HOSPITAL DR MARIO PERRONE;MT;Rondon�polis;HOSPITAL GERAL;PALC;SBPC/ML
6338402;6,14867E+13;ATALAIA MEDICINA DIAGNOSTICO;GO;Aparecida de Goi�nia;UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO);PALC;SBPC/ML
7675631;1,58889E+12;PADRAO LABORATORIO CLINICO;GO;Goi�nia;UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO);PALC;SBPC/ML
6328873;6,14867E+13;EXAME MEDICINA DIAGNOSTICA LUZIANIA;GO;Luzi�nia;UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO);PALC;SBPC/ML
6278094;1,50098E+13;LABORATORIO CARLOS CHAGAS UNIDADE CPA;MT;Cuiab�;UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO);PALC;SBPC/ML
7982704;6,08401E+13;FLEURY MEDICINA E SAUDE;DF;Bras�lia;UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO);PALC;SBPC/ML
9182616;6,14867E+13;EXAME MEDICINA DIAGNOSTICA PISTAO SUL;DF;Bras�lia;UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO);PALC;SBPC/ML
7707754;6,14867E+13;EXAME MEDICINA DIAGNOSTICA ALBANY;DF;Bras�lia;UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO);PALC;SBPC/ML
6349544;6,14867E+13;EXAME MEDICINA DIAGNOSTICA AGUAS CLARAS BIG BOX;DF;Bras�lia;UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO);PALC;SBPC/ML
9385738;6,14867E+13;EXAME MEDICINA DIAGNOSTICA BIOSPHERE;DF;Bras�lia;UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO);PALC;SBPC/ML
6617026;7,18528E+11;SABIN DIAGNOSTICO E SAUDE TAGUATINGA SUL;DF;Bras�lia;UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO);PALC;SBPC/ML
5796431;7,18528E+11;SABIN DIAGNOSTICO E SAUDE TAGUATINGA CNC;DF;Bras�lia;UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO);PALC;SBPC/ML
6335683;7,18528E+11;SABIN DIAGNOSTICA E SAUDE RECANTO DAS EMAS;DF;Bras�lia;UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO);PALC;SBPC/ML
9098011;7,18528E+11;SABIN DIAGNOSTICA E SAUDE PARANOA;DF;Bras�lia;UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO);PALC;SBPC/ML
9632190;7,18528E+11;SABIN DIAGNOSTICO E SAUDE VENANCIO 2000;DF;Bras�lia;UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO);PALC;SBPC/ML
6947085;4,97881E+12;LABORATORIO PAULO C AZEVEDO;PA;Bel�m;UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO);PALC;SBPC/ML
5439132;4,97881E+12;LABORATORIO PAULO AZEVEDO;PA;Bel�m;UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO);PALC;SBPC/ML
9528571;4,97881E+12;LABORATORIO DE PAT CLINICA DR PAULO C DE AZEVEDO LTDA;PA;Bel�m;UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO);PALC;SBPC/ML
6722466;6,14867E+13;CERPE;PE;Cabo de Santo Agostinho;UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO);PALC;SBPC/ML
7581807;3,26378E+13;LABORATORIO SABIN;BA;Lauro de Freitas;UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO);PALC;SBPC/ML
963720;3,28343E+13;LABORATORIO DE PATOLOGIA CIRURGICA E CITOLOGIA LTDA;SE;Aracaju;CLINICA/CENTRO DE ESPECIALIDADE;PALC;SBPC/ML
902268;1,6456E+13;CEMISE JABOTIANA;SE;Aracaju;CLINICA/CENTRO DE ESPECIALIDADE;PALC;SBPC/ML
7899912;3,26378E+13;LABORATORIO SABIN;BA;Cama�ari;UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO);PALC;SBPC/ML
9351434;1,77788E+13;LABORATORIO SANTA LUCILIA LTDA;MG;Arax�;UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO);PALC;SBPC/ML
7653263;1,93788E+13;INSTITUTO HERMES PARDINI S A FILIAL PIO XII;MG;Belo Horizonte;UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO);PALC;SBPC/ML
7662521;1,93788E+13;INSTITUTO HERMES PARDINI S A FILIAL NIQUELINA;MG;Belo Horizonte;UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO);PALC;SBPC/ML
5368162;1,93788E+13;INSTITUTO HERMES PARDINI UNIDADE CIDADE NOVA;MG;Belo Horizonte;UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO);PALC;SBPC/ML
5368073;1,93788E+13;INSTITUTO HERMES PARDINI UNIDADE MANGABEIRAS;MG;Belo Horizonte;UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO);PALC;SBPC/ML
7662572;1,93788E+13;INSTITUTO HERMES PARDINI S A FILIAL GRAJAU;MG;Belo Horizonte;UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO);PALC;SBPC/ML
5368170;1,93788E+13;INSTITUTO HERMES PARDINI UNIDADE BARREIRO;MG;Belo Horizonte;UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO);PALC;SBPC/ML
5946824;2,15163E+13;LABORATORIO GERALDO LUSTOSA UNIDADE SAVASSI;MG;Belo Horizonte;UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO);PALC;SBPC/ML
6492487;2,15163E+13;LABORATORIO GERALDO LUSTOSA UNIDADE FRANCISCO SALES;MG;Belo Horizonte;UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO);PALC;SBPC/ML
3127230;2,15163E+13;LABORATORIO GERALDO LUSTOSA UNIDADE MATRIZ;MG;Belo Horizonte;UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO);PALC;SBPC/ML
7491662;2,15163E+13;LABORATORIO GERALDO LUSTOSA UNIDADE JUSTINOPOLIS;MG;Belo Horizonte;UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO);PALC;SBPC/ML
6492495;2,15163E+13;LABORATORIO GERALDO LUSTOSA UNIDADE SANTA TEREZA;MG;Belo Horizonte;UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO);PALC;SBPC/ML
7142110;2,17553E+13;LABCLIN POSTO DE COLETA III NOSSA SRA DE FATIMA ITAJUBA;MG;Itajub�;UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO);PALC;SBPC/ML
9181121;1,9036E+13;METHODOS UNIDADE CACHOEIRA DE MINAS;MG;Cachoeira de Minas;UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO);PALC;SBPC/ML
7639791;1,24334E+13;DB DIAGNOSTICOS DO BRASIL;MG;Juiz de Fora;UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO);PALC;SBPC/ML
7578075;2,04525E+13;LABORATORIO CARLOS CHAGAS CATEDRAL;MG;Juiz de Fora;UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO);PALC;SBPC/ML
2857405;1,9036E+13;METHODOS LABORATORIO UNIDADE CONCEICAO DOS OUROS;MG;Concei��o dos Ouros;UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO);PALC;SBPC/ML
4087607;6,09124E+12;LABORATORIO VILA RICA;MG;Congonhas;UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO);PALC;SBPC/ML
5655269;6,07772E+12;GENETICENTER;MG;Nova Lima;UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO);PALC;SBPC/ML
7149050;6,14867E+13;LEME LABORATORIO E VACINAS COSTA AZUL;BA;Salvador;UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO);PALC;SBPC/ML
7180330;3,26378E+13;LABORATORIO SABIN CANELA;BA;Salvador;UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO);PALC;SBPC/ML
6022278;6,14867E+13;LEME LABORATORIO E VACINAS BROTAS;BA;Salvador;UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO);PALC;SBPC/ML
7371446;6,14867E+13;LEME LABORATORIO E VACINAS ALPHAVILLE I;BA;Salvador;UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO);PALC;SBPC/ML
4820;6,08401E+13;A MEDICINA DIAGNOSTICA E DIAGNOSON;BA;Salvador;UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO);PALC;SBPC/ML
9873848;1,93788E+13;INSTITUTO HERMES PARDINI FILIAL SETE LAGOAS II;MG;Sete Lagoas;UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO);PALC;SBPC/ML
7354029;1,93788E+13;INSTITUTO HERMES PARDINI FILIAL SETE LAGOAS;MG;Sete Lagoas;UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO);PALC;SBPC/ML
6718515;6,14867E+13;CERPE DIAGNOSTICOS IGARASSU;PE;Igarassu;UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO);PALC;SBPC/ML
2591014;3,81482E+13;PHD LABORATORIO;TO;Palmas;UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO);PALC;SBPC/ML
866946;3,81482E+13;PHD LABORATORIO CLINICO;TO;Palmas;UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO);PALC;SBPC/ML
4610717;3,81482E+13;PHD LABORATORIO CLINICO;TO;Palmas;UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO);PALC;SBPC/ML
7155719;6,14867E+13;CERPE;PE;Jaboat�o dos Guararapes;UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO);PALC;SBPC/ML
4051092;6,14867E+13;CERPE BORIS PIEDADE;PE;Jaboat�o dos Guararapes;UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO);PALC;SBPC/ML
6730906;6,14867E+13;CERPE;PE;Jaboat�o dos Guararapes;UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO);PALC;SBPC/ML
9915885;6,14867E+13;LABORATORIOS GILSON CIDRIM JANGA;PE;Paulista;UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO);PALC;SBPC/ML
6004059;6,14867E+13;CERPE DIAGNOSTICOS CASA FORTE;PE;Recife;UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO);PALC;SBPC/ML
6004024;6,14867E+13;CERPE DIAGNOSTICOS JAQUEIRA;PE;Recife;UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO);PALC;SBPC/ML
6657508;6,14867E+13;CERPE DIAGNOSTICOS AFOGADOS;PE;Recife;UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO);PALC;SBPC/ML
5683653;6,14867E+13;LABORATORIOS GILSON CIDRIM ARMINDO MOURA;PE;Recife;UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO);PALC;SBPC/ML
833630;1,24782E+13;LABORATORIO VICENTE LEMOS;CE;Jardim;UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO);PALC;SBPC/ML
930040;1,64228E+13;LABORATORIO JOAO LEMOS OFICE CARIRI;CE;Juazeiro do Norte;UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO);PALC;SBPC/ML
6154891;2,66967E+12;LABORATORIO CLINICO ALVARES E MARIZ;PE;Vit�ria de Santo Ant�o;UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO);PALC;SBPC/ML
7919689;6,14867E+13;LABORATORIO GASPAR;MA;Santa In�s;UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO);PALC;SBPC/ML
4531353;1,09994E+13;UNIDADE LOURIVAL PARENTE;PI;Teresina;UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO);PALC;SBPC/ML
6476554;1,19353E+13;LABORATORIO DE A CLINICAS VICENTE LEMOS POSTO DE COLETA;CE;Barbalha;UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO);PALC;SBPC/ML
9119930;9,47275E+12;LABORATORIO EMILIO RIBAS;CE;Fortaleza;UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO);PALC;SBPC/ML
3175324;9,47275E+12;EMILIO RIBAS MEDICINA DIAGNOSTICA LTDA;CE;Fortaleza;UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO);PALC;SBPC/ML
9455019;9,47275E+12;LABORATORIO EMILIO RIBAS;CE;Fortaleza;UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO);PALC;SBPC/ML
6344496;5,86828E+12;UNIMED DE FORTALEZA;CE;Fortaleza;UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO);PALC;SBPC/ML
5366623;7,03843E+12;LABORATORIO CLEMENTINO FRAGA JOSE WALTER;CE;Fortaleza;UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO);PALC;SBPC/ML
6389759;6,09104E+13;LOTTEN EYES TATUAPE;SP;S�o Paulo;CLINICA/CENTRO DE ESPECIALIDADE;QMENTUM;IQG
3719820;4,32936E+13;FILIAL CENTRO MEDICO JARDIM CATEQUESE;SP;Santo Andr�;CLINICA/CENTRO DE ESPECIALIDADE;QMENTUM;IQG
4035305;1,80058E+13;MARANHAO HOME CARE ASSISTENCIA MEDICA DOMICILIAR LTDA;MA;S�o Lu�s;SERVICO DE ATENCAO DOMICILIAR ISOLADO(HOME CARE);QMENTUM;IQG
7778112;7,79462E+12;CEMED CARE;SP;Diadema;PRONTO SOCORRO GERAL;QMENTUM;IQG
3472264;6,38794E+13;HOSPITAL HSM;PA;Bel�m;HOSPITAL GERAL;QMENTUM;IQG
9050418;7,76601E+12;BAHIA HOME CARE;BA;Feira de Santana;SERVICO DE ATENCAO DOMICILIAR ISOLADO(HOME CARE);QMENTUM;IQG
3056724;8,68064E+12;HOSPITAL UNIMED JOAO PESSOA;PB;Jo�o Pessoa;HOSPITAL GERAL;QMENTUM;IQG
3492931;4,08813E+13;HOPE HOSPITAL DE OLHOS DO RECIFE;PE;Recife;HOSPITAL ESPECIALIZADO;QMENTUM;IQG
643335;5,86828E+12;ESPACO SAUDE UNIMED FORTALEZA;CE;Fortaleza;CLINICA/CENTRO DE ESPECIALIDADE;QMENTUM;IQG
